STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,GENDER,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,OVER VALID VOTES + NOTA,OVER TOTAL ELECTORS,TOTAL ELECTORS
Tamil Nadu,207,ARUPPUKKOTTAI,4 Manimaran. G,MALE,41,GENERAL,NTK,Farmer Carrying Plough,8338,161,8499,4.76,4.08,208168
Tamil Nadu,207,ARUPPUKKOTTAI,5 Ragupathi. K,MALE,51,SC,PT,Gas cylinder,2107,72,2179,1.22,1.05,208168
Tamil Nadu,207,ARUPPUKKOTTAI,6 Dharmaraj. P,MALE,47,GENERAL,AIPTMMK,Coconut farm,1130,17,1147,0.64,0.55,208168
Tamil Nadu,207,ARUPPUKKOTTAI,8 Arumugam. V,MALE,29,GENERAL,IND,Gift pack,639,2,641,0.36,0.31,208168
Tamil Nadu,207,ARUPPUKKOTTAI,9 Sureshkumar. K,MALE,30,GENERAL,IND,Electric pole,573,0,573,0.32,0.28,208168
Tamil Nadu,207,ARUPPUKKOTTAI,10 Sundaramoorthi. S,MALE,41,GENERAL,IND,Balloon,424,0,424,0.24,0.2,208168
Tamil Nadu,207,ARUPPUKKOTTAI,11 Senthilkumar. S,MALE,48,GENERAL,IND,Computer,263,2,265,0.15,0.13,208168
Tamil Nadu,207,ARUPPUKKOTTAI,12 Ganesan. V,MALE,41,SC,PMTDK,Baby walker,194,0,194,0.11,0.09,208168
Tamil Nadu,207,ARUPPUKKOTTAI,13 Ramakrishnan. S,MALE,32,GENERAL,IND,Laptop,161,1,162,0.09,0.08,208168
Tamil Nadu,207,ARUPPUKKOTTAI,14 Advocate Sadhuragiri. M,MALE,27,GENERAL,IND,Helmet,159,1,160,0.09,0.08,208168
Tamil Nadu,207,ARUPPUKKOTTAI,15 Sanjay Gandhi. V,MALE,34,SC,DMMK,Mike,160,0,160,0.09,0.08,208168
Tamil Nadu,207,ARUPPUKKOTTAI,16 Elango. G,MALE,45,GENERAL,ETMK,Jackfruit,137,2,139,0.08,0.07,208168
Tamil Nadu,207,ARUPPUKKOTTAI,17 Sundaramahalingam. A,MALE,39,GENERAL,IND,Bucket,120,0,120,0.07,0.06,208168
Tamil Nadu,207,ARUPPUKKOTTAI,18 Anandhan. A,MALE,58,GENERAL,IND,Pressure cooker,112,3,115,0.06,0.06,208168
Tamil Nadu,207,ARUPPUKKOTTAI,19 Muniyandi. M,MALE,46,GENERAL,IND,Iron,79,1,80,0.04,0.04,208168
Tamil Nadu,207,ARUPPUKKOTTAI,20 Chinnasamy. G,MALE,48,GENERAL,IND,Batsman,75,1,76,0.04,0.04,208168
Tamil Nadu,207,ARUPPUKKOTTAI,21 Palanikumar. M,MALE,46,GENERAL,IND,Biscuit,68,0,68,0.04,0.03,208168
Tamil Nadu,207,ARUPPUKKOTTAI,22 Ramamoorthy. G,MALE,48,GENERAL,IND,Matchbox,57,1,58,0.03,0.03,208168
Tamil Nadu,207,ARUPPUKKOTTAI,23 Veeraraj. R,MALE,28,SC,IND,Ring,55,1,56,0.03,0.03,208168
Tamil Nadu,207,ARUPPUKKOTTAI,24 Karthik. M,MALE,31,GENERAL,IND,Well,52,1,53,0.03,0.03,208168
Tamil Nadu,207,ARUPPUKKOTTAI,25 Venkatesan. P.s,MALE,59,GENERAL,IND,Calculator,49,0,49,0.03,0.02,208168
Tamil Nadu,207,ARUPPUKKOTTAI,26 Marivel. K,MALE,35,GENERAL,IND,Bat,48,0,48,0.03,0.02,208168
TURN OUT,,,,,,TOTAL:,,,176129,2284,178413,-,85.71,
Tamil Nadu,208,TIRUCHULI,1 Thangam Thenarasu,MALE,59,GENERAL,DMK,Rising sun,74298,787,75085,41.43,36.51,205681
Tamil Nadu,208,TIRUCHULI,2 Samayan.s,MALE,35,GENERAL,TVK,Whistle,60912,688,61600,33.99,29.95,205681
Tamil Nadu,208,TIRUCHULI,3 Rajavarman.m.s.r,MALE,53,GENERAL,ADMK,Two leaves,25205,376,25581,14.11,12.44,205681
Tamil Nadu,208,TIRUCHULI,4 Avarangadu Karthik Raja,MALE,34,GENERAL,NTK,Farmer Carrying Plough,12522,241,12763,7.04,6.21,205681
Tamil Nadu,208,TIRUCHULI,5 Gunasekaran.g,MALE,53,SC,PT,Gas cylinder,1222,26,1248,0.69,0.61,205681
Tamil Nadu,208,TIRUCHULI,6 Murugesapandian.t,MALE,63,GENERAL,AIPTMMK,Coconut farm,1097,10,1107,0.61,0.54,205681
Tamil Nadu,208,TIRUCHULI,7 Malai Alagu.m,MALE,43,SC,IND,Telephone,631,0,631,0.35,0.31,205681
Tamil Nadu,208,TIRUCHULI,8 Advocate Thangapandian,MALE,42,GENERAL,IND,Helmet,518,7,525,0.29,0.26,205681
Tamil Nadu,208,TIRUCHULI,10 Marimuthu.m,MALE,49,GENERAL,IND,Capsicum,392,0,392,0.22,0.19,205681
Tamil Nadu,208,TIRUCHULI,11 Kannan.g,MALE,39,GENERAL,ETMK,Jackfruit,281,0,281,0.16,0.14,205681
Tamil Nadu,208,TIRUCHULI,12 Sethuramalingam.s,MALE,81,GENERAL,IND,CCTV Camera,245,0,245,0.14,0.12,205681
Tamil Nadu,208,TIRUCHULI,13 Palaniyandi.m,MALE,52,GENERAL,IND,Door bell,194,1,195,0.11,0.09,205681
Tamil Nadu,208,TIRUCHULI,14 Nallamaruthu.k,MALE,45,GENERAL,IND,Balloon,164,0,164,0.09,0.08,205681
Tamil Nadu,208,TIRUCHULI,15 Rajangam.c,MALE,64,GENERAL,IND,Chain,162,0,162,0.09,0.08,205681
Tamil Nadu,208,TIRUCHULI,16 Kalimuthu.s,MALE,55,GENERAL,IND,Swing,124,0,124,0.07,0.06,205681
Tamil Nadu,208,TIRUCHULI,17 Rajkumar.d,MALE,51,GENERAL,tavk,Camera,119,0,119,0.07,0.06,205681
Tamil Nadu,208,TIRUCHULI,18 Gurusamy.t,MALE,54,GENERAL,IND,Tennis racket & ball,108,6,114,0.06,0.06,205681
Tamil Nadu,208,TIRUCHULI,19 Vellaisamy.p,MALE,63,GENERAL,AHIMSASP,Bricks,108,0,108,0.06,0.05,205681
Tamil Nadu,208,TIRUCHULI,20 Jeyachitra,FEMALE,35,GENERAL,IND,Lighter,86,2,88,0.05,0.04,205681
Tamil Nadu,208,TIRUCHULI,21 Chenna Kesavan.p,MALE,45,GENERAL,IND,Refrigerator,82,3,85,0.05,0.04,205681
Tamil Nadu,208,TIRUCHULI,22 Muniyasamy.r,MALE,49,GENERAL,IND,Coat,77,0,77,0.04,0.04,205681
Tamil Nadu,208,TIRUCHULI,23 Marnadu.m,MALE,51,GENERAL,IND,Flute,66,0,66,0.04,0.03,205681
Tamil Nadu,208,TIRUCHULI,24 Aravinthasamy.j,MALE,28,GENERAL,IND,Electric pole,65,0,65,0.04,0.03,205681
TURN OUT,,,,,,TOTAL:,,,179085,2165,181250,-,88.12,
Tamil Nadu,209,PARAMAKUDI (SC),1 Advocate. Kathiravan. K.k,MALE,40,SC,DMK,Rising sun,58217,944,59161,31.18,25.16,235109
Tamil Nadu,209,PARAMAKUDI (SC),2 Gopirajan. G,MALE,48,SC,TVK,Whistle,54856,757,55613,29.31,23.65,235109
Tamil Nadu,209,PARAMAKUDI (SC),3 Dr. Muthiah. S,MALE,69,SC,ADMK,Two leaves,53299,800,54099,28.51,23.01,235109
Tamil Nadu,209,PARAMAKUDI (SC),4 Ezhil Elavarasi. R,FEMALE,38,SC,NTK,Farmer Carrying Plough,15013,350,15363,8.1,6.53,235109
Tamil Nadu,209,PARAMAKUDI (SC),5 Amirtha. M,FEMALE,42,SC,AIPTMMK,Coconut farm,2191,48,2239,1.18,0.95,235109
Tamil Nadu,209,PARAMAKUDI (SC),6 Rathina Prakash. K,MALE,45,SC,PT,Gas cylinder,936,68,1004,0.53,0.43,235109
Tamil Nadu,209,PARAMAKUDI (SC),8 Kathiravan. R,MALE,32,SC,IND,Diamond,377,2,379,0.2,0.16,235109
Tamil Nadu,209,PARAMAKUDI (SC),9 Raju. A,MALE,36,SC,IND,Ship,322,2,324,0.17,0.14,235109
Tamil Nadu,209,PARAMAKUDI (SC),10 Raja. M,MALE,45,SC,IND,Kettle,265,3,268,0.14,0.11,235109
Tamil Nadu,209,PARAMAKUDI (SC),11 Karthik Vani. B,MALE,35,SC,IND,Gramophone,230,0,230,0.12,0.1,235109
Tamil Nadu,209,PARAMAKUDI (SC),12 Muththiah. M,MALE,67,SC,IND,Pen drive,223,2,225,0.12,0.1,235109
Tamil Nadu,209,PARAMAKUDI (SC),13 Radha Krishnan. G,MALE,29,SC,IND,Dish antenna,137,1,138,0.07,0.06,235109
TURN OUT,,,,,,TOTAL:,,,186751,3002,189753,-,80.71,
Tamil Nadu,210,TIRUVADANAI,1 Rajeev,MALE,34,GENERAL,TVK,Whistle,69001,550,69551,31.57,24.48,284130
Tamil Nadu,210,TIRUVADANAI,2 Rm. Karumanickam,MALE,39,GENERAL,INC,Hand,66394,644,67038,30.43,23.59,284130
Tamil Nadu,210,TIRUVADANAI,3 M.keerthika,FEMALE,49,GENERAL,ADMK,Two leaves,63205,674,63879,29,22.48,284130
Tamil Nadu,210,TIRUVADANAI,4 N Premnath,MALE,32,GENERAL,NTK,Farmer Carrying Plough,13224,165,13389,6.08,4.71,284130
Tamil Nadu,210,TIRUVADANAI,5 S Suresh Kasini Venthan,MALE,49,GENERAL,AIFB,Lion,1463,19,1482,0.67,0.52,284130
Tamil Nadu,210,TIRUVADANAI,6 Alagarsamy Pandian,MALE,47,GENERAL,IND,Ship,657,18,675,0.31,0.24,284130
Tamil Nadu,210,TIRUVADANAI,7 S.balusamy,MALE,66,SC,PT,Gas cylinder,607,12,619,0.28,0.22,284130
Tamil Nadu,210,TIRUVADANAI,8 A Dinesh Kumar,MALE,32,GENERAL,IND,Mike,486,5,491,0.22,0.17,284130
Tamil Nadu,210,TIRUVADANAI,9 A Segu Ali Uduman,MALE,59,GENERAL,IND,Refrigerator,480,1,481,0.22,0.17,284130
Tamil Nadu,210,TIRUVADANAI,10 R Thilageswaran,MALE,32,GENERAL,IND,Flute,455,2,457,0.21,0.16,284130
Tamil Nadu,210,TIRUVADANAI,12 B Sikkandar,MALE,39,GENERAL,IND,Bucket,328,2,330,0.15,0.12,284130
Tamil Nadu,210,TIRUVADANAI,13 A Muthusamy,MALE,61,SC,BSP,Elephant,256,2,258,0.12,0.09,284130
Tamil Nadu,210,TIRUVADANAI,14 K Kaleeswaran,MALE,40,GENERAL,tavk,Camera,214,1,215,0.1,0.08,284130
Tamil Nadu,210,TIRUVADANAI,15 Ms Abdul Bakki,MALE,42,GENERAL,IND,Matchbox,208,1,209,0.09,0.07,284130
Tamil Nadu,210,TIRUVADANAI,16 R Ilaiyaraja,MALE,35,GENERAL,IDMK,Television,180,0,180,0.08,0.06,284130
Tamil Nadu,210,TIRUVADANAI,17 Sakthik Kumar,MALE,45,GENERAL,IND,Black board,149,1,150,0.07,0.05,284130
Tamil Nadu,210,TIRUVADANAI,18 N Anbu Bagurudeen,MALE,70,GENERAL,IND,Balloon,123,2,125,0.06,0.04,284130
Tamil Nadu,210,TIRUVADANAI,19 Devasitham,MALE,39,GENERAL,IND,Bat,110,2,112,0.05,0.04,284130
Tamil Nadu,210,TIRUVADANAI,20 Alla Pichai,MALE,81,GENERAL,IND,Almirah,111,1,112,0.05,0.04,284130
Tamil Nadu,210,TIRUVADANAI,21 M.vijay,MALE,30,GENERAL,IND,Coconut farm,106,3,109,0.05,0.04,284130
Tamil Nadu,210,TIRUVADANAI,22 A Mani,MALE,81,GENERAL,IND,Ring,59,3,62,0.03,0.02,284130
TURN OUT,,,,,,TOTAL:,,,218163,2115,220278,-,77.53,
Tamil Nadu,211,RAMANATHAPURAM,1 Katharbatcha Muthuramalingam,MALE,54,GENERAL,DMK,Rising sun,88339,798,89137,37.52,28.53,312463
Tamil Nadu,211,RAMANATHAPURAM,2 Shahul Hameed,MALE,57,GENERAL,TVK,Whistle,76228,450,76678,32.28,24.54,312463
Tamil Nadu,211,RAMANATHAPURAM,3 Gbs K.nagendran,MALE,57,GENERAL,BJP,Lotus,57156,574,57730,24.3,18.48,312463
Tamil Nadu,211,RAMANATHAPURAM,4 S.m. Muthu Kesavan,MALE,32,GENERAL,NTK,Farmer Carrying Plough,10637,129,10766,4.53,3.45,312463
Tamil Nadu,211,RAMANATHAPURAM,6 Dr.j. Abubakkar Sithick,MALE,51,GENERAL,APTADMK,Jackfruit,359,0,359,0.15,0.11,312463
Tamil Nadu,211,RAMANATHAPURAM,7 K. Maleswaran,MALE,40,GENERAL,IND,Flute,355,1,356,0.15,0.11,312463
Tamil Nadu,211,RAMANATHAPURAM,8 A. Chinna Raja,MALE,38,GENERAL,IND,Gas cylinder,343,7,350,0.15,0.11,312463
Tamil Nadu,211,RAMANATHAPURAM,9 Kan Ilango,MALE,55,GENERAL,IND,Ship,340,7,347,0.15,0.11,312463
Tamil Nadu,211,RAMANATHAPURAM,10 C. Parirajan,MALE,36,GENERAL,VTVTK,Pestle and mortar,226,3,229,0.1,0.07,312463
Tamil Nadu,211,RAMANATHAPURAM,11 Pullani,MALE,43,SC,IND,Balloon,223,0,223,0.09,0.07,312463
Tamil Nadu,211,RAMANATHAPURAM,12 Karthigai Pandi,MALE,41,GENERAL,IND,Cauliflower,158,2,160,0.07,0.05,312463
Tamil Nadu,211,RAMANATHAPURAM,13 S. Murugaboopathy,MALE,56,GENERAL,CPI(ML)(L),Flag with three stars,145,1,146,0.06,0.05,312463
Tamil Nadu,211,RAMANATHAPURAM,14 Balakrishnan,MALE,65,GENERAL,IND,Water melon,141,1,142,0.06,0.05,312463
TURN OUT,,,,,,TOTAL:,,,235592,1984,237576,-,76.03,
Tamil Nadu,212,MUDHUKULATHUR,1 R.s.rajakannappan,MALE,77,GENERAL,DMK,Rising sun,67117,886,68003,29.39,22.69,299702
Tamil Nadu,212,MUDHUKULATHUR,2 Malarvizhi. B,FEMALE,48,GENERAL,TVK,Whistle,50787,618,51405,22.22,17.15,299702
Tamil Nadu,212,MUDHUKULATHUR,3 S.pandi,MALE,79,GENERAL,ADMK,Two leaves,47085,416,47501,20.53,15.85,299702
Tamil Nadu,212,MUDHUKULATHUR,4 Dr.r.ramkumar,MALE,35,GENERAL,AIPTMMK,Coconut farm,39742,680,40422,17.47,13.49,299702
Tamil Nadu,212,MUDHUKULATHUR,5 Chandra Prabha Jeyapal,FEMALE,56,GENERAL,NTK,Farmer Carrying Plough,14774,338,15112,6.53,5.04,299702
Tamil Nadu,212,MUDHUKULATHUR,6 Sathiyam C.saravanan,MALE,40,GENERAL,IND,Jackfruit,2035,7,2042,0.88,0.68,299702
Tamil Nadu,212,MUDHUKULATHUR,7 M. Irulandi,MALE,39,GENERAL,NADLMMKLK,Pen nib with seven rays,1250,0,1250,0.54,0.42,299702
Tamil Nadu,212,MUDHUKULATHUR,8 K.senthil Mallar,MALE,48,SC,tavk,Camera,1086,63,1149,0.5,0.38,299702
Tamil Nadu,212,MUDHUKULATHUR,9 C.malaiselvam,MALE,47,SC,PT,Gas cylinder,967,26,993,0.43,0.33,299702
Tamil Nadu,212,MUDHUKULATHUR,10 R.moovendran,MALE,36,SC,IND,Battery Torch,484,2,486,0.21,0.16,299702
Tamil Nadu,212,MUDHUKULATHUR,11 Ravi Govinthan,MALE,55,GENERAL,IND,Cauliflower,445,0,445,0.19,0.15,299702
Tamil Nadu,212,MUDHUKULATHUR,12 V.pandi,MALE,61,GENERAL,IND,Electric pole,438,2,440,0.19,0.15,299702
Tamil Nadu,212,MUDHUKULATHUR,14 G. Selvaraj,MALE,40,GENERAL,PMTDK,Baby walker,337,2,339,0.15,0.11,299702
Tamil Nadu,212,MUDHUKULATHUR,15 M.boominathan (a) M.k.vaiyavan,MALE,44,SC,IND,Matchbox,335,0,335,0.14,0.11,299702
Tamil Nadu,212,MUDHUKULATHUR,16 K.murugan,MALE,44,GENERAL,IND,Road roller,207,1,208,0.09,0.07,299702
Tamil Nadu,212,MUDHUKULATHUR,17 K.gangai Amaran,MALE,34,SC,IND,Football player,194,2,196,0.08,0.07,299702
Tamil Nadu,212,MUDHUKULATHUR,18 C.kengusamy,MALE,25,GENERAL,IND,Bricks,165,1,166,0.07,0.06,299702
Tamil Nadu,212,MUDHUKULATHUR,19 M.karuppa Samy,MALE,26,GENERAL,IND,Boat with man and sail,159,5,164,0.07,0.05,299702
Tamil Nadu,212,MUDHUKULATHUR,20 A. Saravanakumar,MALE,45,GENERAL,NIDP,Spanner,147,1,148,0.06,0.05,299702
Tamil Nadu,212,MUDHUKULATHUR,21 K.rajakumar,MALE,43,GENERAL,IND,Ship,140,0,140,0.06,0.05,299702
TURN OUT,,,,,,TOTAL:,,,228315,3058,231373,-,77.2,
Tamil Nadu,213,VILATHIKULAM,1 Markandayan G V,MALE,49,GENERAL,DMK,Rising sun,57458,937,58395,33.4,28.42,205465
Tamil Nadu,213,VILATHIKULAM,2 P. Kasiram,MALE,44,GENERAL,TVK,Whistle,49578,589,50167,28.7,24.42,205465
Tamil Nadu,213,VILATHIKULAM,3 R. Sathya,FEMALE,48,GENERAL,ADMK,Two leaves,48461,418,48879,27.96,23.79,205465
Tamil Nadu,213,VILATHIKULAM,4 Balaji Ramachandran,MALE,36,GENERAL,NTK,Farmer Carrying Plough,11574,206,11780,6.74,5.73,205465
Tamil Nadu,213,VILATHIKULAM,5 P.madasamy,MALE,50,GENERAL,PT,Gas cylinder,1995,62,2057,1.18,1,205465
Tamil Nadu,213,VILATHIKULAM,6 C. Ponpandi,MALE,39,GENERAL,AIPTMMK,Coconut farm,1359,21,1380,0.79,0.67,205465
Tamil Nadu,213,VILATHIKULAM,8 P. Rajasekaran,MALE,59,GENERAL,IND,Matchbox,440,1,441,0.25,0.21,205465
Tamil Nadu,213,VILATHIKULAM,9 G. Muniyasamy,MALE,53,GENERAL,IND,Calculator,175,0,175,0.1,0.09,205465
Tamil Nadu,213,VILATHIKULAM,10 M. Ponnusamy,MALE,59,SC,IND,Television,166,6,172,0.1,0.08,205465
Tamil Nadu,213,VILATHIKULAM,11 K. Ajay Kumar,MALE,26,GENERAL,IND,Diamond,163,3,166,0.09,0.08,205465
Tamil Nadu,213,VILATHIKULAM,12 R. Perumal,MALE,53,GENERAL,NIDP,Spanner,164,2,166,0.09,0.08,205465
Tamil Nadu,213,VILATHIKULAM,13 P. Jeyakumar,MALE,50,SC,IND,Balloon,145,3,148,0.08,0.07,205465
Tamil Nadu,213,VILATHIKULAM,14 V. Ganesan,MALE,50,GENERAL,IND,Bat,87,1,88,0.05,0.04,205465
Tamil Nadu,213,VILATHIKULAM,15 A. Prabahar,MALE,33,GENERAL,IND,Air conditioner,87,0,87,0.05,0.04,205465
Tamil Nadu,213,VILATHIKULAM,16 A. Patturaj,MALE,43,SC,IND,T.V. Remote,68,3,71,0.04,0.03,205465
TURN OUT,,,,,,TOTAL:,,,172556,2258,174814,-,85.08,
Tamil Nadu,214,THOOTHUKKUDI,1 Srinath,MALE,52,GENERAL,TVK,Whistle,99900,636,100536,49.11,40.09,250803
Tamil Nadu,214,THOOTHUKKUDI,2 P. Geetha Jeevan,FEMALE,55,GENERAL,DMK,Rising sun,62045,760,62805,30.68,25.04,250803
Tamil Nadu,214,THOOTHUKKUDI,3 Chellapandian S.t.,MALE,70,GENERAL,ADMK,Two leaves,25879,334,26213,12.8,10.45,250803
Tamil Nadu,214,THOOTHUKKUDI,4 Jacob Devadoss Abisheak R.,MALE,25,GENERAL,NTK,Farmer Carrying Plough,11574,178,11752,5.74,4.69,250803
Tamil Nadu,214,THOOTHUKKUDI,6 Yesadurai S.,MALE,64,GENERAL,AIPTMMK,Coconut farm,682,7,689,0.34,0.27,250803
Tamil Nadu,214,THOOTHUKKUDI,7 Samuel J.,MALE,51,GENERAL,IND,Tea filter,338,4,342,0.17,0.14,250803
Tamil Nadu,214,THOOTHUKKUDI,8 Dhinakaran S.t.r.m.,MALE,46,GENERAL,IND,Pressure cooker,260,2,262,0.13,0.1,250803
Tamil Nadu,214,THOOTHUKKUDI,9 Ponkumaran P.p.m.t,MALE,66,GENERAL,NNNMNEK,Mike,259,2,261,0.13,0.1,250803
Tamil Nadu,214,THOOTHUKKUDI,10 Srikanth M.v.,MALE,56,GENERAL,NIDP,Spanner,243,0,243,0.12,0.1,250803
Tamil Nadu,214,THOOTHUKKUDI,11 Kidar Samsdeen N.a.,MALE,56,GENERAL,tavk,Camera,170,2,172,0.08,0.07,250803
Tamil Nadu,214,THOOTHUKKUDI,12 Sahayam T.,MALE,58,GENERAL,CPI(ML)(L),Flag with three stars,143,0,143,0.07,0.06,250803
Tamil Nadu,214,THOOTHUKKUDI,13 Prasanna Kumar M.,MALE,34,GENERAL,MANAK,Ship,137,0,137,0.07,0.05,250803
Tamil Nadu,214,THOOTHUKKUDI,14 Babu P.,MALE,56,GENERAL,IND,Pen nib with seven rays,112,3,115,0.06,0.05,250803
Tamil Nadu,214,THOOTHUKKUDI,15 Muneeswara Moorthy S.,MALE,46,SC,IND,Diamond,103,1,104,0.05,0.04,250803
Tamil Nadu,214,THOOTHUKKUDI,16 Maruthu Pandian P.,MALE,36,GENERAL,IND,Jackfruit,85,0,85,0.04,0.03,250803
TURN OUT,,,,,,TOTAL:,,,202765,1947,204712,-,81.62,
Tamil Nadu,215,TIRUCHENDUR,1 Anitha R. Radhakrishnan,MALE,73,GENERAL,DMK,Rising sun,71564,1159,72723,39.09,31.2,233061
Tamil Nadu,215,TIRUCHENDUR,2 J. Murugan,MALE,53,GENERAL,TVK,Whistle,66350,501,66851,35.93,28.68,233061
Tamil Nadu,215,TIRUCHENDUR,3 K R M Radhakrishnan,MALE,44,GENERAL,BJP,Lotus,33665,494,34159,18.36,14.66,233061
Tamil Nadu,215,TIRUCHENDUR,4 Ophiliya,FEMALE,33,GENERAL,NTK,Farmer Carrying Plough,9676,118,9794,5.26,4.2,233061
Tamil Nadu,215,TIRUCHENDUR,6 Gopalakrishnan,MALE,35,GENERAL,AIPTMMK,Coconut farm,437,5,442,0.24,0.19,233061
Tamil Nadu,215,TIRUCHENDUR,7 Maharajan. M,MALE,37,GENERAL,PMTDK,Baby walker,320,1,321,0.17,0.14,233061
Tamil Nadu,215,TIRUCHENDUR,8 Rasik Mussammil. K,MALE,49,GENERAL,tavk,Camera,236,1,237,0.13,0.1,233061
Tamil Nadu,215,TIRUCHENDUR,9 Venkatesh Perumal. S,MALE,50,GENERAL,IND,Ship,224,1,225,0.12,0.1,233061
Tamil Nadu,215,TIRUCHENDUR,10 Meera Sahib,MALE,42,GENERAL,IND,Black board,173,2,175,0.09,0.08,233061
Tamil Nadu,215,TIRUCHENDUR,11 Shaik Abdul Kader. P.s.j,MALE,56,GENERAL,IND,Diamond,149,0,149,0.08,0.06,233061
Tamil Nadu,215,TIRUCHENDUR,12 Packia Sam. T,FEMALE,47,GENERAL,NIDP,Spanner,96,1,97,0.05,0.04,233061
Tamil Nadu,215,TIRUCHENDUR,13 Veerappa. T,MALE,67,GENERAL,IND,Bench,95,1,96,0.05,0.04,233061
Tamil Nadu,215,TIRUCHENDUR,14 Rajalingam. M,MALE,50,GENERAL,IND,Belt,59,0,59,0.03,0.03,233061
TURN OUT,,,,,,TOTAL:,,,183754,2296,186050,-,79.83,
Tamil Nadu,216,SRIVAIKUNTAM,1 Saravanan. G,MALE,35,GENERAL,TVK,Whistle,58143,671,58814,33.34,27.4,214630
Tamil Nadu,216,SRIVAIKUNTAM,2 Shanmuganathan. S. P,MALE,71,GENERAL,ADMK,Two leaves,56712,916,57628,32.67,26.85,214630
Tamil Nadu,216,SRIVAIKUNTAM,3 Oorvasi Amirtharaj. S,MALE,42,GENERAL,INC,Hand,40316,961,41277,23.4,19.23,214630
Tamil Nadu,216,SRIVAIKUNTAM,4 Shunmugasundaram. S,MALE,29,GENERAL,NTK,Farmer Carrying Plough,12912,241,13153,7.46,6.13,214630
Tamil Nadu,216,SRIVAIKUNTAM,5 Muthuramalingam. S,MALE,49,GENERAL,AIFB,Lion,2299,48,2347,1.33,1.09,214630
Tamil Nadu,216,SRIVAIKUNTAM,6 Rajasuthan. N,MALE,48,SC,PT,Gas cylinder,959,56,1015,0.58,0.47,214630
Tamil Nadu,216,SRIVAIKUNTAM,8 Sudalaimani. A,MALE,37,SC,NNNMNEK,Balloon,295,1,296,0.17,0.14,214630
Tamil Nadu,216,SRIVAIKUNTAM,9 Bishop Dr Godfrey Noble,MALE,52,GENERAL,IND,Tube light,245,3,248,0.14,0.12,214630
Tamil Nadu,216,SRIVAIKUNTAM,10 Subramanian. M,MALE,42,GENERAL,PMTDK,Baby walker,206,2,208,0.12,0.1,214630
Tamil Nadu,216,SRIVAIKUNTAM,11 Vasanth Fernando. T,MALE,38,GENERAL,IND,Road roller,187,0,187,0.11,0.09,214630
Tamil Nadu,216,SRIVAIKUNTAM,12 Murugan. S,MALE,54,GENERAL,IND,Bangles,177,1,178,0.1,0.08,214630
Tamil Nadu,216,SRIVAIKUNTAM,13 Arunachalam. C,MALE,31,GENERAL,IND,Ship,137,2,139,0.08,0.06,214630
Tamil Nadu,216,SRIVAIKUNTAM,14 Viyanarasu. A,MALE,66,SC,tavk,Camera,132,3,135,0.08,0.06,214630
Tamil Nadu,216,SRIVAIKUNTAM,15 Mundasamy. K,MALE,63,GENERAL,VSHWTMLK,Ring,129,1,130,0.07,0.06,214630
Tamil Nadu,216,SRIVAIKUNTAM,16 Bharath. M,MALE,36,GENERAL,NIDP,Spanner,85,2,87,0.05,0.04,214630
TURN OUT,,,,,,TOTAL:,,,173500,2921,176421,-,82.2,
Tamil Nadu,217,OTTAPIDARAM (SC),1 P .mathanraja,MALE,41,SC,TVK,Whistle,80561,1064,81625,41.62,33.36,244686
Tamil Nadu,217,OTTAPIDARAM (SC),2 P.m.ramajeyam,MALE,43,SC,DMK,Rising sun,51927,615,52542,26.79,21.47,244686
Tamil Nadu,217,OTTAPIDARAM (SC),3 R Sundararaj,MALE,59,SC,AMMKMNKZ,Pressure cooker,25390,481,25871,13.19,10.57,244686
Tamil Nadu,217,OTTAPIDARAM (SC),4 M. Anusiya,FEMALE,31,SC,NTK,Farmer Carrying Plough,16966,313,17279,8.81,7.06,244686
Tamil Nadu,217,OTTAPIDARAM (SC),5 Dr.k. Krishnasamy,MALE,74,SC,PT,Gas cylinder,14756,294,15050,7.67,6.15,244686
Tamil Nadu,217,OTTAPIDARAM (SC),7 C. Aruna Devi,FEMALE,40,SC,NNNMNEK,Mike,745,16,761,0.39,0.31,244686
Tamil Nadu,217,OTTAPIDARAM (SC),8 C .selvakumar,MALE,39,SC,tavk,Camera,506,9,515,0.26,0.21,244686
Tamil Nadu,217,OTTAPIDARAM (SC),9 Vedaprakash. A,MALE,67,SC,IND,Diamond,387,0,387,0.2,0.16,244686
Tamil Nadu,217,OTTAPIDARAM (SC),10 M. Ananth,MALE,35,SC,IND,Balloon,354,3,357,0.18,0.15,244686
Tamil Nadu,217,OTTAPIDARAM (SC),11 S .muthuselvam,MALE,26,SC,IND,Black board,260,4,264,0.13,0.11,244686
Tamil Nadu,217,OTTAPIDARAM (SC),12 Subbulakshmi. S,FEMALE,46,SC,NIDP,Spanner,226,4,230,0.12,0.09,244686
Tamil Nadu,217,OTTAPIDARAM (SC),13 M .lakshmanan,MALE,41,SC,IND,Bat,197,4,201,0.1,0.08,244686
Tamil Nadu,217,OTTAPIDARAM (SC),14 G .murugan,MALE,59,SC,IND,Bangles,152,4,156,0.08,0.06,244686
TURN OUT,,,,,,TOTAL:,,,193280,2837,196117,-,80.15,
Tamil Nadu,218,KOVILPATTI,1 Karunanithi.k,MALE,50,GENERAL,DMK,Rising sun,60803,840,61643,31.74,25.43,242359
